GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Ratio (RPM/mph),5,4,3,2,1
Thu Jan 11 19:12:45 EST 2018,12:44.7,-85.66871266,38.2083115,0,4.5509996,109,0,-0.53839111,9.61914062,2.55554199,0.03115884,708.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:46 EST 2018,12:45.7,-85.66871459,38.20831162,0,4.5509996,108,0,-0.81117249,9.68614197,2.82832336,0.03122472,719,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:47 EST 2018,12:46.7,-85.66871704,38.2083111,0,4.5509996,108,0,-0.44984436,9.65982056,2.66081238,0.0413931,718.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:48 EST 2018,12:47.7,-85.66872115,38.2083104,0,4.5509996,108,0,-0.36131287,9.46839905,2.45742798,0.02860725,721.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:49 EST 2018,12:48.7,-85.66872432,38.20831049,0,4.5509996,108,0,-0.70349121,9.39422607,2.90249634,0.02631558,718.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:50 EST 2018,12:49.7,-85.66872645,38.20831041,0,4.5509996,107,0,-0.69152832,9.22911072,3.75912476,0.02970621,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:51 EST 2018,12:50.7,-85.66872787,38.20830991,0,4.5509996,107,0,-0.54556274,9.37747192,3.03887939,0.02538723,728,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:52 EST 2018,12:51.7,-85.66872904,38.20830947,0,4.5509996,107,0,-0.74177551,9.31286621,3.10827637,0.02749664,720.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:53 EST 2018,12:52.7,-85.66872985,38.20830864,0,4.5509996,108,0,-0.68196106,9.3966217,3.73519897,0.02951823,711.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:54 EST 2018,12:53.7,-85.66873081,38.20830751,0,4.5509996,107,0,-0.23210144,9.17886353,3.29969788,0.02403937,715,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:55 EST 2018,12:54.7,-85.66873063,38.20830582,0,4.5509996,107,0,-0.71784973,9.33918762,3.60838318,0.04221469,716.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:56 EST 2018,12:55.7,-85.66873032,38.20830509,0,4.5509996,107,0,-0.2368927,9.17408752,3.37866211,0.02807929,713.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:57 EST 2018,12:56.7,-85.66872969,38.20830624,0,4.5509996,107,0,-0.41395569,9.164505,3.46481323,0.02913801,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:58 EST 2018,12:57.7,-85.66873019,38.20830663,0,4.5509996,107,0,-0.85662842,9.34158325,3.20637512,0.03031144,715.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:12:59 EST 2018,12:58.7,-85.66873094,38.20830652,0,4.5509996,107,0,-0.15074158,9.09512329,3.37626648,0.00806624,722.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:00 EST 2018,12:59.7,-85.66873219,38.20830615,0,4.5509996,107,0,-0.58384705,9.23390198,3.45045471,0.02844451,716.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:01 EST 2018,13:00.7,-85.66873263,38.20830638,0,4.5509996,107,0,-0.6388855,9.50428772,3.09391785,0.03012501,713,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:02 EST 2018,13:01.7,-85.66873247,38.20830665,0,4.5509996,107,0,-0.75613403,9.38226318,3.15135193,0.0287368,719,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:03 EST 2018,13:02.7,-85.66873172,38.20830753,0,4.5509996,108,0,-0.81117249,9.51147461,3.03170776,0.03998441,719,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:04 EST 2018,13:03.7,-85.66873115,38.20830778,0,4.5509996,108,0,-0.71305847,9.70289612,2.68713379,0.0307955,717.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:05 EST 2018,13:04.7,-85.66873016,38.20830725,0,4.5509996,109,0,-0.36131287,9.60240173,2.4717865,0.03063457,723.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:06 EST 2018,13:05.7,-85.66872786,38.20830783,0,4.5509996,110,0,-0.68673706,9.66940308,2.65364075,0.03119273,725.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:07 EST 2018,13:06.7,-85.66872531,38.20830833,0,4.5509996,111,0,-0.34695435,9.59761047,2.43829346,0.02904791,707,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:08 EST 2018,13:07.7,-85.6687219,38.20830799,0,4.5509996,111,0,-0.42352295,9.4468689,2.73260498,0.02752839,721.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:09 EST 2018,13:08.7,-85.66871837,38.20830758,0,4.5509996,111,0,-0.80638123,9.32962036,3.54138184,0.02813425,716.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:10 EST 2018,13:09.7,-85.66871585,38.20830674,0,4.5509996,112,0,-0.79441833,9.22673035,3.64427185,0.02745306,725.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:11 EST 2018,13:10.7,-85.66871535,38.20830596,0,4.5509996,113,0,-0.51445007,9.4468689,2.89770508,0.02763194,715.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:12 EST 2018,13:11.7,-85.66871319,38.20830532,0,4.5509996,113,0,-0.53359985,9.43011475,3.75912476,0.02823557,705.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:13 EST 2018,13:12.7,-85.66871134,38.20830506,0,4.5509996,114,0,-1.51704407,9.81297302,3.46481323,0.04367324,723.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:14 EST 2018,13:13.7,-85.66871491,38.20830835,0.54,4.5509996,114,326.8,-0.69152832,10.13360596,0.76809692,0.05151751,2311.25,1.86411357,1239.86544446431,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:15 EST 2018,13:14.7,-85.66872603,38.20832114,2.15,4.5509996,114,324.2,-0.32542419,9.73400879,1.02172852,0.01725614,2023,7.45645428,271.308576976884,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:16 EST 2018,13:15.7,-85.66874922,38.2083491,4.17,4.5509996,114,325,0.06939697,9.06880188,3.45285034,0.02610086,2421.5,11.18468189,216.501463681771,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:17 EST 2018,13:16.7,-85.6687894,38.20840518,5.21,4.5509996,114,327.4,-1.45962524,10.04507446,2.68475342,0.03399469,1728.5,11.80605221,146.407958329705,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:18 EST 2018,13:17.7,-85.66882263,38.2084484,5.64,4.5509996,114,326.5,-0.41635132,9.9637146,1.63668823,0.04314739,1846.5,14.91290855,123.818904528855,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:19 EST 2018,13:18.7,-85.66887027,38.20850355,7.18,4.5509996,114,326.5,-0.66041565,9.15493774,0.35653687,-0.04464436,2179.25,18.01976395,120.936656331727,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:20 EST 2018,13:19.7,-85.66892423,38.20856766,8.72,4.5509996,114,327.1,-0.88534546,10.27478027,2.18704224,0.04196519,2664,21.12662125,126.096831503523,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:21 EST 2018,13:20.7,-85.66898842,38.20864679,10.08,4.5509996,114,327.2,0.01675415,8.9730835,3.27337646,0.02043219,2665.5,22.9907341,115.93801174013,#N/A,#N/A,#N/A,,
Thu Jan 11 19:13:22 EST 2018,13:21.7,-85.66905156,38.20872405,10.5,4.5509996,114,326.9,-1.39741516,10.57627869,3.42173767,0.10264491,1968.75,22.9907341,85.6323243719303,#N/A,#N/A,22.9907341,,
Thu Jan 11 19:13:23 EST 2018,13:22.7,-85.66911922,38.20880706,10.78,4.5509996,115,326.3,-0.96908569,9.95414734,2.42871094,0.06812137,2099.25,24.85484695,84.460387312906,#N/A,#N/A,24.85484695,,
Thu Jan 11 19:13:24 EST 2018,13:23.7,-85.66919109,38.20889819,11.8,4.5509996,114,326.8,-0.61016846,9.2482605,1.00259399,0.04977543,2286.75,27.34033203,83.6401693107017,#N/A,#N/A,27.34033203,,
Thu Jan 11 19:13:25 EST 2018,13:24.7,-85.66927209,38.20899361,12.77,4.5509996,114,327.3,-1.71325684,9.0496521,2.34257507,0.01393936,2446.5,29.20444679,83.7714892390194,#N/A,#N/A,29.20444679,,
Thu Jan 11 19:13:26 EST 2018,13:25.7,-85.6693524,38.20909906,13.6,4.5509996,114,328.5,-1.04566956,9.17408752,1.45722961,-0.06725305,2565.25,30.44718933,84.2524402563631,#N/A,#N/A,30.44718933,,
Thu Jan 11 19:13:27 EST 2018,13:26.7,-85.66943933,38.20920688,14.1,4.5509996,114,328.1,-1.05044556,9.03768921,2.04347229,-0.03042072,2002,31.06855965,64.4381336809091,#N/A,31.06855965,#N/A,,
Thu Jan 11 19:13:28 EST 2018,13:27.7,-85.66952398,38.20931676,14.04,4.5509996,114,328.1,-0.55752563,8.63809204,1.88314819,0.0405265,1940.75,31.06855965,62.4666872833289,#N/A,31.06855965,#N/A,,
Thu Jan 11 19:13:29 EST 2018,13:28.7,-85.66960883,38.20942685,14.23,4.5509996,114,329.4,-0.56471252,9.07357788,1.44287109,0.04238911,1996,31.68992996,62.9853080306398,#N/A,31.68992996,#N/A,,
Thu Jan 11 19:13:30 EST 2018,13:29.7,-85.66969482,38.20954228,14.61,4.5509996,114,330.7,-2.11286926,10.67677307,4.09651184,0.1056174,2037.25,32.31130219,63.0506931605656,#N/A,32.31130219,#N/A,,
Thu Jan 11 19:13:31 EST 2018,13:30.7,-85.66977745,38.20965863,14.85,4.5509996,114,331.6,-1.36151123,9.77706909,2.66320801,0.06123811,2067.5,32.93267441,62.7795961621691,#N/A,32.93267441,#N/A,,
Thu Jan 11 19:13:32 EST 2018,13:31.7,-85.66985924,38.20977987,15.2,4.5509996,114,332.2,-0.55274963,8.56152344,2.73977661,-0.03461078,2110,33.55404282,62.8836295917918,#N/A,33.55404282,#N/A,,
Thu Jan 11 19:13:33 EST 2018,13:32.7,-85.66994188,38.2099016,15.4,4.5509996,114,332.8,-0.95474243,9.16212463,1.58404541,0.00645566,2150.25,34.17541504,62.9180361813684,#N/A,34.17541504,#N/A,,
Thu Jan 11 19:13:34 EST 2018,13:33.7,-85.67002204,38.21002696,15.56,4.5509996,114,332.7,-1.81854248,9.13340759,3.27816772,0.12181358,2122.5,33.55404282,63.256162942454,#N/A,33.55404282,#N/A,,
Thu Jan 11 19:13:35 EST 2018,13:34.7,-85.67009838,38.21014934,15.26,4.5509996,114,333,-0.50727844,9.04008484,5.69491577,0.10935467,2060.25,32.93267441,62.5594500571264,#N/A,32.93267441,#N/A,,
Thu Jan 11 19:13:36 EST 2018,13:35.7,-85.67017711,38.21026941,14.77,4.5509996,114,333.2,-0.31106567,8.48973083,3.97686768,0.03023288,2007.25,31.68992996,63.3403103930369,#N/A,31.68992996,#N/A,,
Thu Jan 11 19:13:37 EST 2018,13:36.7,-85.67024823,38.21038847,14.46,4.5509996,114,334.2,1.89750671,8.96829224,1.57926941,0.08852851,1948.75,31.06855965,62.7241823230128,#N/A,31.06855965,#N/A,,
Thu Jan 11 19:13:38 EST 2018,13:37.7,-85.67030916,38.21050222,14.03,4.5509996,114,337.1,2.42393494,11.21516418,3.61076355,0.13353269,1912.5,29.82581711,64.1223002523802,#N/A,29.82581711,#N/A,,
Thu Jan 11 19:13:39 EST 2018,13:38.7,-85.67034556,38.21062276,13.74,4.5509996,114,345.1,1.58644104,8.97068787,0.65084839,-0.05000037,1887.75,29.20444679,64.6391288824684,#N/A,29.20444679,#N/A,,
Thu Jan 11 19:13:40 EST 2018,13:39.7,-85.67035355,38.21074495,13.48,4.5509996,114,355,2.06739807,9.34875488,0.84706116,0.10446404,1826.75,28.58307457,63.9101995667501,#N/A,28.58307457,#N/A,,
Thu Jan 11 19:13:41 EST 2018,13:40.7,-85.67034194,38.2108599,13.19,4.5509996,114,4.8,2.29949951,9.39422607,1.60079956,0.07106046,1837,29.20444679,62.9013798210009,#N/A,29.20444679,#N/A,,
Thu Jan 11 19:13:42 EST 2018,13:41.7,-85.67030111,38.21098038,13.42,4.5509996,114,13.9,2.32821655,8.59980774,1.52900696,-0.00645288,1868.5,29.20444679,63.9799826867393,#N/A,29.20444679,#N/A,,
Thu Jan 11 19:13:43 EST 2018,13:42.7,-85.6702372,38.21109472,13.54,4.5509996,114,23.6,3.02452087,10.72941589,4.33100891,0.23809642,1893.75,29.82581711,63.4936502499059,#N/A,29.82581711,#N/A,,
Thu Jan 11 19:13:44 EST 2018,13:43.7,-85.67014634,38.2112,13.77,4.5509996,114,32.9,2.35214233,11.07876587,0.24645996,0.07835783,1928,30.44718933,63.3227579433849,#N/A,30.44718933,#N/A,,
Thu Jan 11 19:13:45 EST 2018,13:44.7,-85.67003253,38.21129381,14.15,4.5509996,114,41.2,-0.39482117,9.76989746,1.66061401,0.0621076,2003.5,31.68992996,63.2219762722379,#N/A,31.68992996,#N/A,,
Thu Jan 11 19:13:46 EST 2018,13:45.7,-85.6699116,38.21138774,14.72,4.5509996,114,46.3,-0.77288818,10.93519592,1.26580811,0.11201531,2112,33.55404282,62.9432349278977,#N/A,33.55404282,#N/A,,
Thu Jan 11 19:13:47 EST 2018,13:46.7,-85.6697805,38.2114793,15.5,4.5509996,115,48.1,-0.50967407,9.91824341,-0.19142151,0.03155595,2219,35.41815948,62.6514768858339,#N/A,35.41815948,#N/A,,
Thu Jan 11 19:13:48 EST 2018,13:47.7,-85.66964375,38.21157995,16.33,4.5509996,115,47.2,0.63169861,8.31983948,1.7180481,0.0416685,2320.25,37.28227234,62.2346722549584,#N/A,37.28227234,#N/A,,
Thu Jan 11 19:13:49 EST 2018,13:48.7,-85.66949606,38.21168149,17.06,4.5509996,115,47.4,-0.79681396,10.81794739,1.59361267,0.13535543,2440.75,37.90364456,64.393543901468,#N/A,37.90364456,#N/A,,
Thu Jan 11 19:13:50 EST 2018,13:49.7,-85.66934602,38.21178769,17.83,4.5509996,116,48.3,0.88294983,11.55732727,4.29032898,0.112151,2546.25,39.76775742,64.0280007018812,#N/A,39.76775742,#N/A,,
Thu Jan 11 19:13:51 EST 2018,13:50.7,-85.66918273,38.21189894,18.73,4.5509996,116,49.2,1.16769409,10.59063721,3.03887939,0.14842981,2654,42.25324249,62.8117475393307,#N/A,42.25324249,#N/A,,
Thu Jan 11 19:13:52 EST 2018,13:51.7,-85.6690078,38.21201005,19.48,4.5509996,116,50.2,-1.06719971,9.26739502,4.55593872,0.00518921,2729.75,43.49598312,62.7586688285435,#N/A,43.49598312,#N/A,,
Thu Jan 11 19:13:53 EST 2018,13:52.7,-85.66884,38.21212626,19.68,4.5509996,116,50.3,-0.45463562,8.57826233,1.15333557,-0.01559144,2281.5,42.8746109,53.2133109107703,42.8746109,#N/A,#N/A,,
Thu Jan 11 19:13:54 EST 2018,13:53.7,-85.66866858,38.21223917,19.49,4.5509996,116,50.6,0.57188416,9.35354614,1.17488098,0.06754733,2227.25,43.49598312,51.2058778819942,43.49598312,#N/A,#N/A,,
Thu Jan 11 19:13:55 EST 2018,13:54.7,-85.66848999,38.21234768,20.12,4.5509996,116,51.3,-1.2442627,8.77687073,2.40957642,-0.04458022,2305,45.36009598,50.8155891252151,45.36009598,#N/A,#N/A,,
Thu Jan 11 19:13:56 EST 2018,13:55.7,-85.66830334,38.2124659,20.93,4.5509996,116,51.1,-0.86141968,9.62153625,2.44546509,0.04079482,2397.5,46.60284042,51.445362093661,46.60284042,#N/A,#N/A,,
Thu Jan 11 19:13:57 EST 2018,13:56.7,-85.66810777,38.21258724,21.71,4.5509996,116,51.6,-0.28474426,9.64546204,2.37129211,0.08398157,2485.75,48.46695328,51.2875233902056,48.46695328,#N/A,#N/A,,
Thu Jan 11 19:13:58 EST 2018,13:57.7,-85.6678993,38.21271428,22.53,4.5509996,116,52.4,0.15074158,9.80818176,1.61993408,0.01990266,2589.25,50.33106613,51.4443702287615,50.33106613,#N/A,#N/A,,
Thu Jan 11 19:13:59 EST 2018,13:58.7,-85.66768606,38.21283873,23.2,4.5509996,116,53.4,-1.07437134,9.22193909,0.03111267,-0.03458178,2669.75,52.81655121,50.5476018186989,52.81655121,#N/A,#N/A,,
Thu Jan 11 19:14:00 EST 2018,13:59.7,-85.66746271,38.21296409,23.98,4.5509996,116,54.3,-1.10787964,9.99960327,3.91465759,0.03192477,2749.25,53.43792343,51.4475455544475,53.43792343,#N/A,#N/A,,
Thu Jan 11 19:14:01 EST 2018,14:00.7,-85.66723159,38.21309576,24.82,4.5509996,116,54.1,-0.66281128,9.83450317,2.81396484,0.05666162,2824,55.92340851,50.4976373086241,55.92340851,#N/A,#N/A,,
Thu Jan 11 19:14:02 EST 2018,14:01.7,-85.66699435,38.21323037,25.58,4.5509996,116,54,-0.78005981,9.27937317,0.78245544,0.04306981,2913.25,57.16614914,50.9611027474572,57.16614914,#N/A,#N/A,,
Thu Jan 11 19:14:03 EST 2018,14:02.7,-85.66674624,38.21337063,26.4,4.5509996,117,54.4,-1.00498962,9.71246338,1.1174469,0.02084023,2990,59.03026199,50.651985934037,59.03026199,#N/A,#N/A,,
Thu Jan 11 19:14:04 EST 2018,14:03.7,-85.66649061,38.21351148,27.04,4.5509996,117,55,-1.04327393,9.39422607,1.45962524,0.02189062,3086.25,61.51574707,50.1700807841624,61.51574707,#N/A,#N/A,,
Thu Jan 11 19:14:05 EST 2018,14:04.7,-85.66622849,38.21365883,27.82,4.5509996,117,54.6,-0.36131287,9.5282135,0.98823547,0.0163872,3177.25,62.75849152,50.6266151885991,62.75849152,#N/A,#N/A,,
Thu Jan 11 19:14:06 EST 2018,14:05.7,-85.66596269,38.21380977,28.6,4.5509996,117,54.5,-0.34695435,9.64785767,3.17527771,0.06925722,3259,64.62260437,50.431269859389,64.62260437,#N/A,#N/A,,
Thu Jan 11 19:14:07 EST 2018,14:06.7,-85.66568802,38.21396593,29.32,4.5509996,117,54.7,-1.61993408,10.36331177,1.78744507,0.10364479,3334.25,65.86534882,50.6222172923125,65.86534882,#N/A,#N/A,,
Thu Jan 11 19:14:08 EST 2018,14:07.7,-85.66540622,38.21412288,30.06,4.5509996,117,54.6,-0.16749573,9.41575623,1.82333374,0.01199862,3390,67.10808563,50.5155223573318,67.10808563,#N/A,#N/A,,
Thu Jan 11 19:14:09 EST 2018,14:08.7,-85.66511991,38.21428145,30.45,4.5509996,118,54.6,-0.22013855,9.93022156,4.18264771,0.0568657,3428.5,67.72946167,50.6205115981103,67.72946167,#N/A,#N/A,,
Thu Jan 11 19:14:10 EST 2018,14:09.7,-85.66482995,38.21444328,30.88,4.5509996,118,54.9,-1.44766235,8.23849487,0.04067993,0.02209333,3494,69.59357452,50.2057844290766,69.59357452,#N/A,#N/A,,
Thu Jan 11 19:14:11 EST 2018,14:10.7,-85.66452891,38.21460411,31.48,4.5509996,118,55.4,-0.73460388,9.21237183,1.04804993,-0.03290099,3554,69.59357452,51.067932988248,69.59357452,#N/A,#N/A,,
Thu Jan 11 19:14:12 EST 2018,14:11.7,-85.66423223,38.21476659,31.6,4.5509996,118,55.3,1.01216125,10.10249329,4.80717468,0.11631907,3568.75,70.21494293,50.8260756340403,70.21494293,#N/A,#N/A,,
Thu Jan 11 19:14:13 EST 2018,14:12.7,-85.66392456,38.21492495,32.02,4.5509996,118,56.9,0.13877869,10.01156616,1.69412231,0.10158413,3532.25,69.59357452,50.7554041355484,69.59357452,#N/A,#N/A,,
Thu Jan 11 19:14:14 EST 2018,14:13.7,-85.66364424,38.21509536,31.41,4.5509996,118,54.9,-0.89013672,9.82254028,3.51745605,0.0654882,3486.25,68.35083008,51.0052327955576,68.35083008,#N/A,#N/A,,
Thu Jan 11 19:14:15 EST 2018,14:14.7,-85.66334791,38.21525562,31.27,4.5509996,118,55.6,-0.55752563,10.5643158,2.43589783,0.12560922,3507,68.35083008,51.3088136002927,68.35083008,#N/A,#N/A,,
Thu Jan 11 19:14:16 EST 2018,14:15.7,-85.66305141,38.21541866,31.51,4.5509996,119,55.1,0.49052429,9.34875488,2.41674805,0.05688461,3539.25,69.59357452,50.8559881341183,69.59357452,#N/A,#N/A,,
Thu Jan 11 19:14:17 EST 2018,14:16.7,-85.66275231,38.21558768,31.97,4.5509996,119,54.9,-0.54795837,9.66221619,1.17726135,0.05780385,3605.25,70.21494293,51.3459080012956,70.21494293,#N/A,#N/A,,
Thu Jan 11 19:14:18 EST 2018,14:17.7,-85.66244608,38.21575339,32.53,4.5509996,119,55.4,-0.35653687,10.01635742,1.58883667,-0.01839428,3676.75,72.70043182,50.573977457291,72.70043182,#N/A,#N/A,,
Thu Jan 11 19:14:19 EST 2018,14:18.7,-85.6621411,38.21593025,32.86,4.5509996,119,54.8,0.15792847,10.52603149,2.88813782,0.1317634,3740.5,73.32180023,51.0148412650342,73.32180023,#N/A,#N/A,,
Thu Jan 11 19:14:20 EST 2018,14:19.7,-85.66181467,38.21609511,33.65,4.5509996,119,56.2,-1.43569946,9.78425598,1.24665833,0.05686863,3800.75,75.80728912,50.1369992796281,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:21 EST 2018,14:20.7,-85.66148842,38.2162628,34.21,4.5509996,119,56.7,-1.22990417,9.31765747,0.63648987,0.04232787,3863.75,76.42865753,50.5536813659639,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:22 EST 2018,14:21.7,-85.66115584,38.21643778,34.77,4.5509996,119,56.6,-1.48834229,11.16729736,4.98902893,0.03014132,3930.25,77.67140198,50.600992125931,77.67140198,#N/A,#N/A,,
Thu Jan 11 19:14:23 EST 2018,14:22.7,-85.66082131,38.21661683,35.29,4.5509996,119,56.6,0.26321411,10.8442688,5.58485413,0.26270431,3947.75,76.42865753,51.6527455483621,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:24 EST 2018,14:23.7,-85.66048818,38.21679068,34.93,4.5509996,119,56.6,-0.06460571,8.40119934,2.09371948,-0.00137353,3849,75.80728912,50.7734816094951,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:25 EST 2018,14:24.7,-85.66015912,38.21696431,34.51,4.5509996,120,56.3,-0.65802002,10.14796448,3.940979,0.04220595,3819.5,75.80728912,50.3843369725816,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:26 EST 2018,14:25.7,-85.65983989,38.21713563,34.1,4.5509996,120,56.5,-2.05543518,10.91845703,7.37228394,0.06804315,3795.5,74.56454468,50.9022084998803,74.56454468,#N/A,#N/A,,
Thu Jan 11 19:14:27 EST 2018,14:26.7,-85.65950992,38.2173038,34.09,4.5509996,119,57.1,0.8805542,10.02114868,2.03390503,0.06520909,3778.75,74.56454468,50.6775709047353,74.56454468,#N/A,#N/A,,
Thu Jan 11 19:14:28 EST 2018,14:27.7,-85.65918779,38.21746435,33.8,4.5509996,120,56.9,0.92602539,8.37487793,1.07676697,0.05992568,3777.75,74.56454468,50.6641597050251,74.56454468,#N/A,#N/A,,
Thu Jan 11 19:14:29 EST 2018,14:28.7,-85.65886296,38.21763293,33.82,4.5509996,120,56.7,0.5120697,8.98265076,3.29492188,0.05139059,3780,74.56454468,50.6943349043729,74.56454468,#N/A,#N/A,,
Thu Jan 11 19:14:30 EST 2018,14:29.7,-85.65853854,38.21780098,33.87,4.5509996,120,56.7,0.59103394,9.48275757,3.85961914,0.05513206,3787.75,74.56454468,50.7982717021266,74.56454468,#N/A,#N/A,,
Thu Jan 11 19:14:31 EST 2018,14:30.7,-85.65821971,38.21797047,34.01,4.5509996,120,56.6,-2.40478516,10.33221436,3.21595764,0.14898223,3808,74.56454468,51.0698484962572,74.56454468,#N/A,#N/A,,
Thu Jan 11 19:14:32 EST 2018,14:31.7,-85.65789541,38.2181447,34.25,4.5509996,120,56.1,-1.01695251,9.19082642,2.84266663,0.04095824,3859.5,76.42865753,50.4980739519736,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:33 EST 2018,14:32.7,-85.65756935,38.21832427,34.7,4.5509996,120,55.3,0.30389404,9.95414734,2.7086792,0.11860635,3919,77.67140198,50.4561511714327,77.67140198,#N/A,#N/A,,
Thu Jan 11 19:14:34 EST 2018,14:33.7,-85.65723687,38.21850657,35.21,4.5509996,119,55.2,1.78265381,9.93499756,3.0723877,0.05058389,3955,77.67140198,50.9196422258271,77.67140198,#N/A,#N/A,,
Thu Jan 11 19:14:35 EST 2018,14:34.7,-85.65690191,38.21868984,35.47,4.5509996,119,55.6,-0.04307556,9.05444336,1.49551392,-0.04550362,3946.75,77.67140198,50.8134255258617,77.67140198,#N/A,#N/A,,
Thu Jan 11 19:14:36 EST 2018,14:35.7,-85.65656344,38.2188656,35.3,4.5509996,120,56.5,1.13180542,9.4468689,4.01994324,0.0280535,3911.75,76.42865753,51.18171804162,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:37 EST 2018,14:36.7,-85.65622916,38.21904573,35.58,4.5509996,120,56,-0.58863831,7.91307068,-0.38523865,0.00193831,3889,76.42865753,50.8840548255539,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:38 EST 2018,14:37.7,-85.65588314,38.21920099,34.84,4.5509996,120,58.3,-1.73957825,8.74815369,1.58404541,0.01552877,3884.5,76.42865753,50.8251763872111,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:39 EST 2018,14:38.7,-85.65554897,38.21936538,34.7,4.5509996,121,58.5,-0.62213135,8.6811676,0.49052429,-0.09239215,3885.5,75.80728912,51.254965651778,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:40 EST 2018,14:39.7,-85.65521619,38.21952424,34.11,4.5509996,121,58.4,0.54077148,10.90409851,6.75015259,0.0574699,3877.25,76.42865753,50.7303166809922,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:41 EST 2018,14:40.7,-85.65486961,38.21968383,34.71,4.5509996,121,59.3,-1.39741516,9.55932617,2.29710388,0.00067617,3880.75,76.42865753,50.7761110219255,76.42865753,#N/A,#N/A,,
Thu Jan 11 19:14:42 EST 2018,14:41.7,-85.65453062,38.21984512,34.66,4.5509996,121,59.3,-1.44287109,9.02093506,1.36151123,0.02649542,3871.75,75.80728912,51.0735846769454,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:43 EST 2018,14:43.1,-85.65418557,38.22000495,34.67,4.5509996,122,59.5,-0.72981262,10.39202881,4.02233887,0.15734738,3873.75,75.80728912,51.0999673641938,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:43 EST 2018,14:43.7,-85.65418557,38.22000495,34.67,4.5509996,122,59.5,-1.79940796,9.65504456,2.3497467,0.04226415,3873.25,75.80728912,51.0933716923817,75.80728912,#N/A,#N/A,,
Thu Jan 11 19:14:44 EST 2018,14:44.7,-85.65384577,38.22016441,34.64,4.5509996,123,59.9,-0.33978271,10.1240387,4.74256897,0.07279134,3858.5,75.80728912,50.8987993739249,75.80728912,#N/A,#N/A,,
